Index,Segment,Investor,stock,Holding_value,Quantity,Dec-23,Sep-23,Jun-23,Mar-23,Dec-22,Sep-22,Jun-22,Mar-22,Dec-21,Sep-21
792,Institutional Investors,SBI_Group,HDFC_Asset_Management_Company_Ltd,4872.899902,13284840,0.061999999,0.056000002,0.07,0,0.061999999,0,0,0,0,0
793,Institutional Investors,SBI_Group,Solara_Active_Pharma_Sciences_Ltd,0,0,0,0,0,0,0,0,0,0,0,0.012
794,Institutional Investors,SBI_Group,Techno_Electric_and_Engineering_Company_Ltd,0,0,0,0,0,0,0,0,0,0,0,0.011
795,Institutional Investors,SBI_Group,Chalet_Hotels_Ltd,894.9000244,12126368,0.059,0.067000002,0.068000004,0.067000002,0.059,0.068000004,0.068000004,0.068000004,0.066,0.063000001
796,Institutional Investors,SBI_Group,Neogen_Chemicals_Ltd,278.8999939,2214148,0.083999999,0.068000004,0.071000002,0.071999997,0.083999999,0,0,0,0,0.046999998
797,Institutional Investors,SBI_Group,CSB_Bank_Ltd,555,16337106,0.093999997,0.093999997,0.071000002,0.07,0.093999997,0.075000003,0.054000001,0.046999998,0.052999999,0.050000001
798,Institutional Investors,SBI_Group,SBI_Cards_and_Payment_Services_Ltd,46013.30078,653691511,0.688000023,0.68900001,0.689999998,0.689999998,0.688000023,0.689999998,0.691999972,0.691999972,0.691999972,0.691999972
799,Institutional Investors,SBI_Group,Antony_Waste_Handling_Cell_Ltd,34.79999924,742987,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.026000001,0.034000002,0.039999999
800,Institutional Investors,SBI_Group,Rossari_Biotech_Ltd,257.5,3677684,0.067000002,0.067000002,0.067000002,0.067000002,0.067000002,0.068999998,0.07,0.07,0.07,0.068999998
801,Institutional Investors,SBI_Group,Max_Healthcare_Institute_Ltd,918.5999756,12661870,0.013,0.017999999,0.023,0,0.013,0,0,0,0,0
802,Institutional Investors,SBI_Group,UTI_Asset_Management_Company_Ltd,1067.400024,12665051,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001,0.100000001
803,Institutional Investors,SBI_Group,Equitas_Small_Finance_Bank_Ltd,597,64294662,0.057,0.067000002,0.068000004,0.068000004,0.057,0.032000002,0.030999999,0.026000001,0.028000001,0
804,Institutional Investors,SBI_Group,Gland_Pharma_Ltd,907.5,5147324,0.030999999,0.022,0.025,0,0.030999999,0,0,0,0,0
805,Institutional Investors,SBI_Group,Mrs_Bectors_Food_Specialities_Ltd,401.7000122,3869757,0.066,0.072999999,0.077,0.079000004,0.066,0.082999997,0.086000003,0.071000002,0,0
806,Institutional Investors,SBI_Group,MTAR_Technologies_Ltd,0,0,0,0,0,0,0,0,0,0.016000001,0.017000001,0.048
807,Institutional Investors,SBI_Group,Nazara_Technologies_Ltd,398,5883290,0.079999998,0,0,0,0.079999998,0,0,0,0,0
808,Institutional Investors,SBI_Group,Sona_BLW_Precision_Forgings_Ltd,2242.5,34359735,0.059,0.059,0.057999998,0.059999999,0.059,0.057,0.057999998,0.028000001,0.030999999,0.030999999
809,Institutional Investors,SBI_Group,Dodla_Dairy_Ltd,455,5491612,0.092,0.092,0.092,0.092,0.092,0.092,0.092,0.092,0.092,0.074000001
810,Institutional Investors,SBI_Group,Krishna_Institute_of_Medical_Sciences_Ltd,1022.099976,5149191,0.064000003,0.064000003,0.064999998,0,0.064000003,0,0,0,0,0
811,Institutional Investors,SBI_Group,G_R_Infraprojects_Ltd,820.4000244,6562183,0.068000004,0.077,0.086000003,0.086000003,0.068000004,0.086000003,0.085000001,0.043000001,0.041000001,0.023
812,Institutional Investors,SBI_Group,Tatva_Chintan_Pharma_Chem_Ltd,75.69999695,650000,0.028000001,0.028000001,0.028999999,0.028999999,0.028000001,0.028999999,0.028999999,0.028999999,0.022,0.023
813,Institutional Investors,SBI_Group,Chemplast_Sanmar_Ltd,638.2999878,15225085,0.096000001,0.096000001,0.094999999,0.094999999,0.096000001,0.094999999,0.093999997,0.097000003,0.097999997,0.092
814,Institutional Investors,SBI_Group,Aditya_Birla_Sun_Life_AMC_Ltd,0,0,0,0,0,0,0,0,0,0,0,0.01
815,Institutional Investors,SBI_Group,FSN_E_Commerce_Ventures_Ltd,970.7999878,63596551,0.022,0.018999999,0.013,0,0.022,0,0,0,0,0
816,Institutional Investors,SBI_Group,Go_Fashion_(India)_Ltd,480.5,4658611,0.086000003,0.092,0,0.097999997,0.086000003,0.097999997,0,0.097999997,0,0.046
817,Institutional Investors,SBI_Group,Tega_Industries_Ltd,362,2956450,0.045000002,0.045000002,0.043000001,0.044,0.045000002,0.045000002,0.045000002,0.041000001,0.034000002,0.018999999
818,Institutional Investors,SBI_Group,Anand_Rathi_Wealth_Ltd,200.1000061,555578,0.013,0.013,0.017000001,0.017000001,0.013,0.017000001,0.017000001,0.017000001,0.017000001,0.017000001
819,Institutional Investors,SBI_Group,Medplus_Health_Services_Ltd,0,0,0,0,0,0.074000001,0,0,0,0,0.089000002,0.088
820,Institutional Investors,SBI_Group,CMS_Info_Systems_Ltd,583,15000000,0.096000001,0.096000001,0.097000003,0.054000001,0.096000001,0.054000001,0.054000001,0.054000001,0.054000001,0.056000002
821,Institutional Investors,SBI_Group,Vedant_Fashions_Ltd,0,0,0,0,0,0.037999999,0,0,0.041000001,0.044,0.043000001,0
822,Institutional Investors,SBI_Group,Motherson_Sumi_Wiring_India_Ltd,650.7000122,104114154,0.024,0.024,0.022,0.022,0.024,0.016000001,0.015,0.015,0,0
823,Institutional Investors,SBI_Group,Paradeep_Phosphates_Ltd,385.2999878,56625728,0.07,0.07,0.07,0.071999997,0.07,0.071999997,0.072999999,0.061000001,0,0
824,Institutional Investors,SBI_Group,Aether_Industries_Ltd,928.0999756,11497366,0.086999997,0.088,0.088,0.061999999,0.086999997,0.059,0.057999998,0.056000002,0,0
825,Institutional Investors,SBI_Group,Global_Health_Ltd,0,0,0,0,0.011,0,0,0.034000002,0,0,0,0
826,Institutional Investors,SBI_Group,Archean_Chemical_Industries_Ltd,567.7999878,9379953,0.075999998,0.075999998,0.081,0.078000002,0.075999998,0.074000001,0,0,0,0
827,Institutional Investors,SBI_Group,Sula_Vineyards_Ltd,146.3000031,2776417,0.033,0.033,0.033,0.033,0.033,0.033,0,0,0,0
828,Institutional Investors,SBI_Group,Elin_Electronics_Ltd,56.20000076,3988080,0.079999998,0.079999998,0.079999998,0.090999998,0.079999998,0.056000002,0,0,0,0
829,Institutional Investors,SBI_Group,Mankind_Pharma_Ltd,931,4322274,0.011,0,0,0,0.011,0,0,0,0,0
830,Institutional Investors,SBI_Group,SBFC_Finance_Ltd,615.7000122,77549124,0.072999999,0.072999999,0,0,0.072999999,0,0,0,0,0
831,Institutional Investors,SBI_Group,TVS_Supply_Chain_Solutions_Ltd,114.1999969,7390868,0.017000001,0.014,0,0,0.017000001,0,0,0,0,0
832,Institutional Investors,SBI_Group,Sundaram_Clayton_Ltd,45,353619,0.017999999,0,0,0,0.017999999,0,0,0,0,0
833,Institutional Investors,SBI_Group,Samhi_Hotels_Ltd,300.2000122,14585227,0.067000002,0.067000002,0,0,0.067000002,0,0,0,0,0
834,Institutional Investors,SBI_Group,Sai_Silks_(Kalamandir)_Ltd,140.8000031,7756069,0.050999999,0.050999999,0,0,0.050999999,0,0,0,0,0
835,Institutional Investors,SBI_Group,ARCL_Organics_Ltd,3.900000095,1000000,0.125,0.125,0,0,0.125,0,0,0,0,0
836,Institutional Investors,SBI_Group,IRM_Energy_Ltd,28.70000076,603654,0.015,0,0,0,0.015,0,0,0,0,0
837,Institutional Investors,SBI_Group,Protean_eGov_Technologies_Ltd,258.7999878,2413926,0.059999999,0,0,0,0.059999999,0,0,0,0,0
838,Institutional Investors,SBI_Group,Flair_Writing_Industries_Ltd,32.70000076,1253580,0.012,0,0,0,0.012,0,0,0,0,0
839,Institutional Investors,SBI_Group,DOMS_Industries_Ltd,575.9000244,4049424,0.067000002,0,0,0,0.067000002,0,0,0,0,0
840,Institutional Investors,SBI_Group,Credo_Brands_Marketing_Ltd,12.69999981,671084,0.01,0,0,0,0.01,0,0,0,0,0
841,Institutional Investors,HDFC_Group,Aarti_Industries_Ltd,603.0999756,9471638,0.026000001,0.028000001,0.027000001,0.027000001,0.026000001,0.027000001,0.027000001,0.027000001,0.039999999,0.043000001
842,Institutional Investors,HDFC_Group,ACC_Ltd,663.7999878,2754535,0.015,0,0,0,0.015,0,0,0,0,0
843,Institutional Investors,HDFC_Group,AIA_Engineering_Ltd,1414.099976,3923001,0.041999999,0.041000001,0.039000001,0.034000002,0.041999999,0.035,0.035,0.035,0.033,0.029999999
844,Institutional Investors,HDFC_Group,Akzo_Nobel_India_Ltd,213.6999969,872095,0.018999999,0.018999999,0.017000001,0.017000001,0.018999999,0.017000001,0.017000001,0.017000001,0.013,0.013
845,Institutional Investors,HDFC_Group,Apar_Industries_Ltd,1061.5,1747021,0.044,0.059999999,0.064999998,0.063000001,0.044,0.066,0.081,0.085000001,0.086999997,0.085000001
846,Institutional Investors,HDFC_Group,Alembic_Pharmaceuticals_Ltd,0,0,0,0,0,0,0,0,0.013,0.024,0.026000001,0.017999999
847,Institutional Investors,HDFC_Group,Apollo_Hospitals_Enterprise_Ltd,4383.5,7225314,0.050000001,0.041000001,0.037,0.033,0.050000001,0.022,0,0,0,0
848,Institutional Investors,HDFC_Group,Apollo_Tyres_Ltd,2729.899902,59906353,0.093999997,0.086999997,0.086999997,0.086000003,0.093999997,0.086000003,0.089000002,0.098999999,0.094999999,0.094999999
849,Institutional Investors,HDFC_Group,Arvind_Ltd,307.7999878,11754532,0.045000002,0.046,0.046,0.046,0.045000002,0.046,0.046,0.046,0.046,0.046
850,Institutional Investors,HDFC_Group,Ashoka_Buildcon_Ltd,401.2000122,25758969,0.092,0.092,0.092,0.092,0.092,0.092,0.092,0.092,0.092,0.092
851,Institutional Investors,HDFC_Group,Ashok_Leyland_Ltd,746.5,46234253,0.016000001,0.016000001,0.015,0.016000001,0.016000001,0.015,0.014,0.015,0.014,0.014
852,Institutional Investors,HDFC_Group,Astra_Microwave_Products_Ltd,138.3999939,2509936,0.026000001,0.026000001,0,0,0.026000001,0,0,0,0,0
853,Institutional Investors,HDFC_Group,Atul_Ltd,322,541760,0.017999999,0.023,0.023,0.023,0.017999999,0.023,0.023,0.023,0.028000001,0.030999999
854,Institutional Investors,HDFC_Group,Aurobindo_Pharma_Ltd,2552.800049,25783501,0.044,0.037,0.030999999,0.029999999,0.044,0.028999999,0.030999999,0.035,0.037999999,0.035999998
855,Institutional Investors,HDFC_Group,Axis_Bank_Ltd,8074.399902,76848212,0.026000001,0.024,0.022,0.022,0.026000001,0.02,0.018999999,0.018999999,0.017999999,0.017999999
856,Institutional Investors,HDFC_Group,Bajaj_Consumer_Care_Ltd,231.5,10597504,0.074000001,0.074000001,0.064999998,0.055,0.074000001,0.052999999,0.052999999,0.052999999,0.052999999,0.052999999
857,Institutional Investors,HDFC_Group,Bajaj_Electricals_Ltd,634.2999878,6757526,0.059,0.056000002,0.056000002,0.056000002,0.059,0.056000002,0.056000002,0.056000002,0.057,0.056000002
858,Institutional Investors,HDFC_Group,Balkrishna_Industries_Ltd,1678.400024,7316486,0.037999999,0.039000001,0.039999999,0.039999999,0.037999999,0.041000001,0.041000001,0.041000001,0.046,0.046
859,Institutional Investors,HDFC_Group,Balrampur_Chini_Mills_Ltd,123.5999985,3400491,0.017000001,0.015,0.013,0.011,0.017000001,0.011,0.012,0,0,0
860,Institutional Investors,HDFC_Group,Bank_of_Baroda,3744.199951,149054163,0.028999999,0.033,0.033,0.033,0.028999999,0.033,0.034000002,0.030999999,0.028999999,0.028999999
861,Institutional Investors,HDFC_Group,Bank_of_India,696.7000122,52420913,0.012,0,0,0,0.012,0,0,0,0,0
862,Institutional Investors,HDFC_Group,Bata_India_Ltd,311.5,2276577,0.017999999,0.017999999,0.02,0.021,0.017999999,0.021,0.022,0.02,0.018999999,0.018999999
863,Institutional Investors,HDFC_Group,Bayer_Cropscience_Ltd,310.5,620047,0.014,0.014,0.014,0.013,0.014,0.013,0.013,0.013,0.013,0.013
864,Institutional Investors,HDFC_Group,Bharat_Electronics_Ltd,2929.600098,156787444,0.021,0.027000001,0.028000001,0.030999999,0.021,0.034000002,0.039000001,0.050999999,0.052000001,0.052999999
865,Institutional Investors,HDFC_Group,BEML_Ltd,1029.099976,3679121,0.088,0.088,0.093999997,0.090999998,0.088,0.090999998,0.089000002,0.071999997,0.072999999,0.079000004
866,Institutional Investors,HDFC_Group,Bharat_Forge_Ltd,531.0999756,4812491,0.01,0.011,0.012,0.014,0.01,0.014,0.014,0.015,0.014,0.011
867,Institutional Investors,HDFC_Group,Bharti_Airtel_Ltd,9511.599609,77198182,0.013,0.013,0.012,0.012,0.013,0.011,0.01,0,0,0
868,Institutional Investors,HDFC_Group,Birla_Corporation_Ltd,0,0,0,0,0.01,0.011,0,0,0,0,0,0
869,Institutional Investors,HDFC_Group,Blue_Star_Ltd,0,0,0,0,0,0,0,0,0,0.014,0.02,0.025
870,Institutional Investors,HDFC_Group,Bosch_Ltd,1048,353439,0.012,0,0,0,0.012,0,0,0,0,0
871,Institutional Investors,HDFC_Group,Can_Fin_Homes_Ltd,107,1498102,0.011,0,0,0,0.011,0,0,0,0,0
872,Institutional Investors,HDFC_Group,Carborundum_Universal_Ltd,431.2000122,3970265,0.021,0.021,0.02,0.02,0.021,0.02,0.023,0.033,0.043000001,0.061999999
873,Institutional Investors,HDFC_Group,Centum_Electronics_Ltd,100,599110,0.046999998,0.046999998,0.046999998,0.052000001,0.046999998,0.052999999,0.059999999,0.061000001,0.059999999,0.057999998
874,Institutional Investors,HDFC_Group,Cera_Sanitaryware_Ltd,102.0999985,154000,0.012,0.012,0.012,0.013,0.012,0.014,0.014,0.014,0.014,0.014
875,Institutional Investors,HDFC_Group,CESC_Ltd,442.6000061,38387401,0.028999999,0.041000001,0.052000001,0.052000001,0.028999999,0.052000001,0.052999999,0.064999998,0.071999997,0.077
876,Institutional Investors,HDFC_Group,Chambal_Fertilisers_and_Chemicals_Ltd,474.6000061,14023280,0.034000002,0.033,0.033,0.032000002,0.034000002,0.032000002,0.029999999,0.034000002,0.037999999,0.037999999
877,Institutional Investors,HDFC_Group,Cholamandalam_Investment_and_Finance_Company_Ltd,1157.800049,11027176,0.013,0.022,0.021,0.024,0.013,0.025,0.026000001,0.028999999,0,0.045000002
878,Institutional Investors,HDFC_Group,Cipla_Ltd,5035.100098,34781001,0.043000001,0.035999998,0.032000002,0.027000001,0.043000001,0.018999999,0.015,0.013,0.014,0.012
879,Institutional Investors,HDFC_Group,Coal_India_Ltd,5198.799805,124150851,0.02,0.023,0.023,0.024,0.02,0.027000001,0.035999998,0.037,0.043000001,0.041999999
880,Institutional Investors,HDFC_Group,City_Union_Bank_Ltd,547.7000122,42802837,0.057999998,0.066,0.066,0.064999998,0.057999998,0.064999998,0.064999998,0.064999998,0.071999997,0.077
881,Institutional Investors,HDFC_Group,Cummins_India_Ltd,1786.099976,6608453,0.024,0.021,0.021,0.011,0.024,0.011,0.011,0.014,0.015,0.015
882,Institutional Investors,HDFC_Group,DB_Corp_Ltd,124.9000015,4922150,0.028000001,0.028000001,0.028000001,0.028000001,0.028000001,0.028000001,0.028000001,0.028000001,0.028000001,0.028000001
883,Institutional Investors,HDFC_Group,DCB_Bank_Ltd,167.3000031,13948722,0.045000002,0.045000002,0.045000002,0.045000002,0.045000002,0.045000002,0.044,0.044,0.044,0.044
884,Institutional Investors,HDFC_Group,Delta_Corp_Ltd,281.5,22903615,0.086000003,0.083999999,0.083999999,0.092,0.086000003,0.092,0.093000002,0.092,0.071999997,0.071999997
885,Institutional Investors,HDFC_Group,Dhanuka_Agritech_Ltd,102.9000015,1053630,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023
886,Institutional Investors,HDFC_Group,Dr_Reddy's_Laboratories_Ltd,1872.400024,3019901,0.017999999,0.028000001,0.028000001,0.027000001,0.017999999,0.024,0.012,0.012,0.01,0
887,Institutional Investors,HDFC_Group,Dynamatic_Technologies_Ltd,264.2000122,389173,0.057,0.057,0.057999998,0.061000001,0.057,0.064999998,0.068000004,0.068000004,0.068999998,0.068999998
888,Institutional Investors,HDFC_Group,eClerx_Services_Ltd,1010,4321409,0.088,0.086999997,0.082000002,0.078000002,0.088,0.072999999,0.07,0.068999998,0.066,0.064999998
889,Institutional Investors,HDFC_Group,EIH_Ltd,260.5,6478435,0.01,0.012,0.013,0.013,0.01,0.013,0.013,0.013,0.013,0.013
890,Institutional Investors,HDFC_Group,Elecon_Engineering_Company_Ltd,0,0,0,0,0,0,0,0,0,0.015,0.017999999,0.017999999
891,Institutional Investors,HDFC_Group,Emami_Ltd,858.0999756,19988381,0.046,0.045000002,0.046999998,0.050000001,0.046,0.050000001,0.048999999,0.048999999,0.048999999,0.048
892,Institutional Investors,HDFC_Group,Engineers_India_Ltd,0,0,0,0,0,0,0,0,0,0.021,0.023,0.023
893,Institutional Investors,HDFC_Group,Escorts_Kubota_Ltd,447.5,1638841,0.015,0.016000001,0.017000001,0.014,0.015,0.015,0.016000001,0.013,0,0.012
894,Institutional Investors,HDFC_Group,Exide_Industries_Ltd,0,0,0,0,0,0,0,0,0,0,0.012,0.024
895,Institutional Investors,HDFC_Group,Schaeffler_India_Ltd,0,0,0,0,0,0,0,0,0,0,0,0.012
896,Institutional Investors,HDFC_Group,Federal_Bank_Ltd,3184.899902,216068885,0.090000004,0.074000001,0.074000001,0.074000001,0.090000004,0.072999999,0.072999999,0.074000001,0.074000001,0.068999998
897,Institutional Investors,HDFC_Group,Finolex_Cables_Ltd,466.1000061,5325214,0.035,0.035,0.037,0.037,0.035,0.041000001,0.041000001,0.041000001,0.035999998,0.035
898,Institutional Investors,HDFC_Group,Finolex_Industries_Ltd,175.1000061,7939865,0.013,0.023,0.023,0.022,0.013,0.023,0.022,0.028999999,0.028999999,0.029999999
899,Institutional Investors,HDFC_Group,Fortis_Healthcare_Ltd,931.4000244,23212202,0.030999999,0.017999999,0,0,0.030999999,0,0,0,0,0
900,Institutional Investors,HDFC_Group,Firstsource_Solutions_Ltd,1039.900024,56045866,0.079999998,0.074000001,0.071999997,0.071999997,0.079999998,0.071000002,0.071000002,0.074000001,0.075000003,0.072999999
901,Institutional Investors,HDFC_Group,Gabriel_India_Ltd,435.1000061,13436000,0.093999997,0.093000002,0.093000002,0.093000002,0.093999997,0.093000002,0.093000002,0.093000002,0.092,0.072999999
902,Institutional Investors,HDFC_Group,GAIL_(India)_Ltd,1459.900024,83329670,0.013,0.016000001,0.018999999,0.022,0.013,0.022,0.018999999,0.02,0.023,0.02
903,Institutional Investors,HDFC_Group,Great_Eastern_Shipping_Company_Ltd,968.2999878,9667527,0.068000004,0.071000002,0.071000002,0.071999997,0.068000004,0.071999997,0.072999999,0.075999998,0.078000002,0.075000003
904,Institutional Investors,HDFC_Group,Gujarat_Industries_Power_Company_Ltd,113.3000031,7027000,0.046999998,0.046999998,0.046999998,0.046999998,0.046999998,0.046999998,0.046999998,0.046999998,0.046999998,0.046999998
905,Institutional Investors,HDFC_Group,Glenmark_Pharmaceuticals_Ltd,623.2999878,6759068,0.024,0.022,0.022,0.023,0.024,0.024,0.024,0.022,0.022,0.022
906,Institutional Investors,HDFC_Group,Gujarat_Pipavav_Port_Ltd,882.7999878,45906058,0.094999999,0.094999999,0.090999998,0.082000002,0.094999999,0.074000001,0.074000001,0.074000001,0.074000001,0.074000001
907,Institutional Investors,HDFC_Group,Greenply_Industries_Ltd,211.8000031,9472533,0.077,0.089000002,0.089000002,0.086000003,0.077,0.086000003,0.077,0.077,0.074000001,0.071000002
908,Institutional Investors,HDFC_Group,Gulf_Oil_Lubricants_India_Ltd,54.90000153,627704,0.013,0.013,0.013,0.013,0.013,0.013,0.013,0.012,0,0
909,Institutional Investors,HDFC_Group,Hindustan_Construction_Company_Ltd,97.80000305,29785799,0.02,0.02,0.041999999,0.048999999,0.02,0.048999999,0.048999999,0.048999999,0.048999999,0.048999999
910,Institutional Investors,HDFC_Group,HCL_Technologies_Ltd,5168.5,32102557,0.012,0.011,0.01,0.01,0.012,0,0,0,0,0
911,Institutional Investors,HDFC_Group,HDFC_Bank_Ltd,20660,142610879,0.022,0.021,0.018999999,0.017999999,0.022,0.017999999,0.017000001,0.017000001,0.013,0
912,Institutional Investors,HDFC_Group,Hindustan_Oil_Exploration_Company_Ltd,0,0,0,0.027000001,0,0,0,0,0,0,0,0
913,Institutional Investors,HDFC_Group,Hindustan_Petroleum_Corporation_Ltd,3119.100098,69413640,0.048999999,0.048,0.046,0.054000001,0.048999999,0.050000001,0.050000001,0.044,0.045000002,0.046999998
914,Institutional Investors,HDFC_Group,ICICI_Bank_Ltd,20879.90039,193332712,0.034000002,0.032000002,0.029999999,0.029999999,0.034000002,0.028000001,0.026000001,0.026000001,0.026000001,0.026000001
915,Institutional Investors,HDFC_Group,ICRA_Ltd,65.30000305,120000,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012
916,Institutional Investors,HDFC_Group,IDFC_Ltd,886,81325044,0.050999999,0.050999999,0.059999999,0.059,0.050999999,0.059999999,0.059,0.052000001,0.048999999,0.035999998
917,Institutional Investors,HDFC_Group,Indraprastha_Gas_Ltd,460.2999878,11400427,0.016000001,0.016000001,0.016000001,0.016000001,0.016000001,0.016000001,0.016000001,0.012,0.012,0
918,Institutional Investors,HDFC_Group,Indian_Hotels_Company_Ltd,4138.5,75671937,0.052999999,0.052999999,0.057999998,0.064999998,0.052999999,0.064000003,0.068999998,0.068999998,0.064000003,0.063000001
919,Institutional Investors,HDFC_Group,Indian_Bank,2187.699951,45046421,0.033,0.034000002,0.033,0.032000002,0.033,0.032000002,0.032000002,0.028000001,0.023,0.017000001
920,Institutional Investors,HDFC_Group,Indoco_Remedies_Ltd,50.29999924,1499322,0.016000001,0.013,0,0,0.016000001,0,0,0,0,0
921,Institutional Investors,HDFC_Group,Indraprastha_Medical_Corporation_Ltd,98.5,5831897,0.064000003,0.067000002,0,0,0.064000003,0,0,0,0,0
922,Institutional Investors,HDFC_Group,IndusInd_Bank_Ltd,2509.199951,17337606,0.024,0.023,0.017999999,0.017999999,0.024,0.016000001,0,0,0,0
923,Institutional Investors,HDFC_Group,Infosys_Ltd,9487.900391,60387988,0.016000001,0.017000001,0.017000001,0.017000001,0.016000001,0.016000001,0.016000001,0.013,0.011,0.011
924,Institutional Investors,HDFC_Group,Insecticides_(India)_Ltd,123.5,2601000,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088,0.088
925,Institutional Investors,HDFC_Group,Ipca_Laboratories_Ltd,2697.600098,23429038,0.092,0.090999998,0.085000001,0.075000003,0.092,0.072999999,0.071999997,0.07,0.063000001,0.056000002
926,Institutional Investors,HDFC_Group,Jagran_Prakashan_Ltd,192.6000061,18898744,0.086999997,0.089000002,0.089000002,0.094999999,0.086999997,0.096000001,0.096000001,0.096000001,0.096000001,0.096000001
